Start Date,End Date,Duration (in seconds),Finished,Recorded Date,Response ID,User Language,Consent,Nationality,PID,Group,Own words,More or less,More or less info used,Effectiveness,Precision,Precision info used,Precision info - just CI,Precision info - CI included at all,Understandable,Helpful,Actionable,Concise,Attention1,Credible,Recommendation,Q1,Q2,Q3,Q4,Q5,Q9,Q7a,Q8,Q10,Q11,Q6,Q13a,Q13b,Q12,Q7b,Attention2,Stat experience,SBMH experience,PROLIFIC_PID,NUMScore,NUMZ,NUMRank
3/27/2024 11:09,3/27/2024 11:14,321,TRUE,3/27/2024 11:14,R_2YlBi249fAsvMUp,EN,I consent to participate in this study.,United States,65afcb27f5b821959d9ef2a0,3,Students in a depression prevention program will not as depressed as students that don't ,Less,There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,4,5,"95% Confidence Interval [51%, 56%]",1,1,Agree,Agree,Disagree,Agree,Strongly disagree,Somewhat agree,Strongly agree,90,,60,,,,,,,,24,,,32,,Green,35,27,65afcb27f5b821959d9ef2a0,5,-0.113,45.50%
3/27/2024 11:49,3/27/2024 11:57,442,TRUE,3/27/2024 11:57,R_5n0MUR4nESfzhob,EN,I consent to participate in this study.,United States,566a17d07da0350012b3e876,3,Students in depression prevention projects are less likely to have a higher depression score than students who are not in the program.,Less,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,95% Confidence Interval [51%, 56%]",4,4,"95% Confidence Interval [51%, 56%]",1,1,Agree,Somewhat agree,Somewhat agree,Agree,Strongly disagree,Agree,Somewhat agree,90,,60,,,,,,,,9,,,12,,Green,29,9,566a17d07da0350012b3e876,5,-0.113,45.50%
3/27/2024 11:31,3/27/2024 11:48,1041,TRUE,3/27/2024 11:48,R_5Cd7cpIeAjaRW5y,EN,I consent to participate in this study.,United States,6547eba1d8a02576605bcfb2,3,Students that participate in depression prevention programs have a 53% chance of having a lower depression score than those that do not.,Less,There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,5,5,"95% Confidence Interval [51%, 56%]",1,1,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Agree,Strongly agree,100,268,,,20,,,,,80,,,,,,Green,25,0,6547eba1d8a02576605bcfb2,5,0.067,52.67%
3/27/2024 10:54,3/27/2024 11:07,767,TRUE,3/27/2024 11:07,R_5NqSoUnTLnPYhss,EN,I consent to participate in this study.,United States,63ea81807f06faf5d0a5d7fb,3,Students who are enrolled in depression prevention programs are less likely to have a higher depression score than students who are not enrolled.,Less,There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,3 - Somewhat effective,4,"95% Confidence Interval [51%, 56%]",1,1,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Strongly disagree,Neither agree or disagree,Neither agree or disagree,90,,60,,,,,,,,20,,,25,,Green,20,0,63ea81807f06faf5d0a5d7fb,5,-0.113,45.50%
3/27/2024 14:10,3/27/2024 14:24,826,TRUE,3/27/2024 14:24,R_7rMmtwWbkgrpyz3,EN,I consent to participate in this study.,United States,65e6bb6d663548c538da4fae,3,That a student who goes the the depression prevention program are likely 47 percent as depressed as someone who doesn’t attend. That it’s a failure ,Less,There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,1,6 - Very precise,"95% Confidence Interval [51%, 56%]",1,1,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,75,268,,,20,,,,,100,,,,,,Green,0,0,65e6bb6d663548c538da4fae,4,-0.523,30.05%
3/27/2024 11:43,3/27/2024 11:52,516,TRUE,3/27/2024 11:52,R_1ylxoECsiznr1hE,EN,I consent to participate in this study.,United States,5d3df9b23bf3780015abf56f,3,"That, from 60 studies that included nearly 40,000 students, those who were in depression prevention programs were significantly less likely to report depression than students from a control group. ",Less,There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,4,5,"95% Confidence Interval [51%, 56%]",1,1,Somewhat agree,Agree,Somewhat agree,Agree,Strongly disagree,Strongly agree,Strongly agree,90,,60,,,,,,,,9,,,10,,Green,20,25,5d3df9b23bf3780015abf56f,5,-0.113,45.50%
3/27/2024 10:00,3/27/2024 10:11,673,TRUE,3/27/2024 10:11,R_14P0pUJix2Xjw7T,EN,I consent to participate in this study.,United States,657327316173c2bd86323378,3,The depression prevention program improves students about half of the time,Less,There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,4,4,"95% Confidence Interval [51%, 56%]",1,1,Somewhat agree,Agree,Agree,Strongly agree,Strongly disagree,Agree,Neither agree or disagree,90,,70,,,,,,,,20,,,24,,Green,0,0,657327316173c2bd86323378,6,0.51,69.50%
3/27/2024 10:01,3/27/2024 10:08,433,TRUE,3/27/2024 10:08,R_7qD8ghC5vLvFSko,EN,I consent to participate in this study.,United States,63d42387aba51e699ab9ce5c,3,the depression prevention programs do not make a significant difference in reducing depression among students,Less,There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,0 - Not at all effective,3 - Somewhat precise,"95% Confidence Interval [51%, 56%]",1,1,Neither agree or disagree,Disagree,Somewhat agree,Strongly agree,Strongly disagree,Neither agree or disagree,Disagree,90,,36,,,,,,,,15,,,20,,Green,25,10,63d42387aba51e699ab9ce5c,5,-0.113,45.50%
3/27/2024 11:48,3/27/2024 11:54,338,TRUE,3/27/2024 11:54,R_1w01fTtlxuUVEsA,EN,I consent to participate in this study.,United States,60fd733059c8e8d5beb877bd,3,The depression programs result in a slightly higher than 50% chance of improving someone’s depression ,Unsure,,2,5,"95% Confidence Interval [51%, 56%]",1,1,Disagree,Disagree,Disagree,Somewhat agree,Strongly disagree,Somewhat agree,Disagree,100,268,,,20,,,,,80,,,,,,Green,20,7,60fd733059c8e8d5beb877bd,5,0.067,52.67%
3/27/2024 12:33,3/27/2024 12:39,352,TRUE,3/27/2024 12:39,R_2mPqLZfrjieeObE,EN,I consent to participate in this study.,United States,5e6482c9142c3c204d56baa0,3,The findings are confident that students in the depression prevention program will have a positive reaction to their depression versus students not in the program. ,Less,There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,4,5,"95% Confidence Interval [51%, 56%]",1,1,Somewhat disagree,Agree,Somewhat agree,Agree,Strongly disagree,Agree,Agree,90,,80,,,,,,,,12,,,18,,Green,1,0,5e6482c9142c3c204d56baa0,5,-0.113,45.50%
3/27/2024 11:57,3/27/2024 12:19,1299,TRUE,3/27/2024 12:19,R_3zbChaMTmAjQpJY,EN,I consent to participate in this study.,United States,6380063ad4c58f5102c681c4,3,The findings have a likelihood of around 53% that a randomly selected student will exhibit a lower depression score compared to another randomly chosen student. The findings are 95% confident that the probability lies within the range of 51 to 56%. ,Less,"There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,95% Confidence Interval [51%, 56%]",3 - Somewhat effective,5,"95% Confidence Interval [51%, 56%]",1,1,Agree,Somewhat agree,Agree,Agree,Strongly disagree,Neither agree or disagree,Somewhat agree,90,,80,,,,,,,,16,,,24,,Green,65,10,6380063ad4c58f5102c681c4,6,0.51,69.50%
3/27/2024 10:00,3/27/2024 10:11,620,TRUE,3/27/2024 10:11,R_3zpRsJUyCx0THYd,EN,I consent to participate in this study.,United States,6130cdbb53f773b3125576a7,3,The findings show that only a little over half of the students picked at random will have a lower depression score then a student picked at random from a control groups,Less,"There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,95% Confidence Interval [51%, 56%]",1,5,"95% Confidence Interval [51%, 56%]",1,1,Strongly agree,Strongly agree,Neither agree or disagree,Strongly agree,Strongly disagree,Agree,Somewhat disagree,100,268,,,20,,,,,80,,,,,,Green,0,0,6130cdbb53f773b3125576a7,5,0.067,52.67%
3/27/2024 11:50,3/27/2024 12:27,2220,TRUE,3/27/2024 12:27,R_2sBV62JWeC1qlXG,EN,I consent to participate in this study.,United States,5fd53e2d08163d37f7cb72f6,3,The findings show that programs are not effective.  The chance that the control group bests the programs group is nearly 50% meaning there isn't any significance to the data as it is essentially a coin toss.,Less,"There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,95% Confidence Interval [51%, 56%]",2,4,"95% Confidence Interval [51%, 56%]",1,1,Neither agree or disagree,Disagree,Disagree,Neither agree or disagree,Strongly disagree,Neither agree or disagree,Neither agree or disagree,90,,30,,,,,,,,18,,,,15,Green,8,10,5fd53e2d08163d37f7cb72f6,6,0.843,80.04%
3/27/2024 11:03,3/27/2024 11:14,639,TRUE,3/27/2024 11:14,R_30fati9qCEIzsNw,EN,I consent to participate in this study.,United States,60367f78082e3dedb8238ea3,3,The findings show that the school-based depression prevention programs leans towards helping the students in the group to show lower depression scores,Less,There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,3 - Somewhat effective,5,"95% Confidence Interval [51%, 56%]",1,1,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Strongly disagree,Agree,Strongly agree,5,268,,,18,,,,14,,,,,,,Green,1,0,60367f78082e3dedb8238ea3,3,-1.317,9.39%
3/28/2024 7:42,3/28/2024 7:56,795,TRUE,3/28/2024 7:56,R_1FkAxgji2cJDhfN,EN,I consent to participate in this study.,United States,65e605ebc3453b2312ea8426,3,"The focus is directed on a specific disease, and the 53% is a positive indicator that the prevention program is effective.",Less,There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,4,3 - Somewhat precise,"95% Confidence Interval [51%, 56%]",1,1,Agree,Somewhat agree,Neither agree or disagree,Agree,Strongly disagree,Neither agree or disagree,Somewhat agree,60,248,,14,,25,,,,,,,,,,Green,61,0,65e605ebc3453b2312ea8426,3,-1.058,14.50%
3/27/2024 10:43,3/27/2024 11:02,1132,TRUE,3/27/2024 11:02,R_7bIP7fopDPS3dvr,EN,I consent to participate in this study.,United States,5d69ac222b85a000015e352f,3,The program has a 53% chance of success ,Unsure,,2,5,"95% Confidence Interval [51%, 56%]",1,1,Disagree,Somewhat disagree,Disagree,Neither agree or disagree,Strongly disagree,Neither agree or disagree,Somewhat disagree,90,,60,,,,,,,,7,,,8,,Green,0,0,5d69ac222b85a000015e352f,5,-0.113,45.50%
3/27/2024 11:53,3/27/2024 12:00,377,TRUE,3/27/2024 12:00,R_7BcsMiVqSGTT2Df,EN,I consent to participate in this study.,United States,63647038cdac73d9a21f4a3c,3,The programs might be effective,Less,There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,3 - Somewhat effective,3 - Somewhat precise,"95% Confidence Interval [51%, 56%]",1,1,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat disagree,90,,30,,,,,,,,18,,,,40,Green,30,8,63647038cdac73d9a21f4a3c,6,0.843,80.04%
3/27/2024 12:00,3/27/2024 12:06,347,TRUE,3/27/2024 12:06,R_2jcvDVa0fQAdYey,EN,I consent to participate in this study.,United States,5611f6dd7ffc8a00058117e7,3,"There appears to be slight increased chance of reduced depression due to depression prevention programs, however the confidence interval is so close that it isn't conclusive.",More,"There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,95% Confidence Interval [51%, 56%]",1,2,"95% Confidence Interval [51%, 56%]",1,1,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Neither agree or disagree,Neither agree or disagree,47,268,,,20,,,,,40,,,,,,Green,32,18,5611f6dd7ffc8a00058117e7,4,-0.523,30.05%
3/27/2024 10:55,3/27/2024 11:01,336,TRUE,3/27/2024 11:01,R_1upKAMpgUY0GRNU,EN,I consent to participate in this study.,United States,5ea9d8c7c7957c1293c62626,3,There is a 50% chance that people who are in a depression control program have a measureable depression level lower then someone from a random group,More,There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,0 - Not at all effective,1,"95% Confidence Interval [51%, 56%]",1,1,Somewhat disagree,Somewhat agree,Disagree,Strongly agree,Strongly disagree,Agree,Neither agree or disagree,90,,36,,,,,,,,18,,,,4,Green,76,10,5ea9d8c7c7957c1293c62626,6,0.843,80.04%
3/27/2024 11:35,3/27/2024 11:44,531,TRUE,3/27/2024 11:44,R_3DTQ6AC7wkYCTZP,EN,I consent to participate in this study.,United States,5c05e9ffd183df000142a2ed,3,There is a half of a chance that there is a false positive.,Less,There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,4,3 - Somewhat precise,"95% Confidence Interval [51%, 56%]",1,1,Somewhat agree,Neither agree or disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat agree,Neither agree or disagree,50,268,,,20,,,,,80,,,,,,Green,43,44,5c05e9ffd183df000142a2ed,5,0.067,52.67%
3/27/2024 11:15,3/27/2024 11:20,291,TRUE,3/27/2024 11:20,R_35rAhfMBL5ksr8B,EN,I consent to participate in this study.,United States,5f117601aeef1d5095578b01,3,There is a higher chance that a student who is in the depression prevention program will have a lower depression score than the average student tested.,Less,There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,5,5,"95% Confidence Interval [51%, 56%]",1,1,Somewhat agree,Somewhat agree,Neither agree or disagree,Agree,Strongly disagree,Somewhat agree,Agree,75,536,,14,,25,,,,,,,,,,Green,21,42,5f117601aeef1d5095578b01,3,-1.058,14.50%
3/27/2024 10:45,3/27/2024 10:51,352,TRUE,3/27/2024 10:51,R_5kuJJca3MViqkk9,EN,I consent to participate in this study.,United States,65676edff30c9defa71eae8c,3,"There is a large chance that students not in depression prevention groups are just as, if not more depressed than those in the groups.",Unsure,,3 - Somewhat effective,5,"95% Confidence Interval [51%, 56%]",1,1,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Neither agree or disagree,Neither agree or disagree,100,268,,,20,,,,,80,,,,,,Green,20,1,65676edff30c9defa71eae8c,5,0.067,52.67%
